"index","page_name","d_year","d_month","City","Country","Users","Sessions","ors_type","ors_id","osm_id","osm_layer","city_name_ors","region_name_ors","country_name_ors","lon","lat","geometry_confidence","adr","distance_km","duration_min","from_lon_matrix","from_lat_matrix"
"27","Visit Kosice","2021","08","Vienna","Austria","58","69","Point","101748073","101748073","locality","Vienna","Vienna","Austria","16.348388","48.198674","1","Vienna, Austria","531.52","326","16.348215","48.199264"
"30","Visit Kosice","2021","09","Vienna","Austria","49","51","Point","101748073","101748073","locality","Vienna","Vienna","Austria","16.348388","48.198674","1","Vienna, Austria","531.52","326","16.348215","48.199264"
"15","Visit Kosice","2021","10","Vienna","Austria","45","53","Point","101748073","101748073","locality","Vienna","Vienna","Austria","16.348388","48.198674","1","Vienna, Austria","531.52","326","16.348215","48.199264"
"19","Visit Kosice","2021","11","Vienna","Austria","31","35","Point","101748073","101748073","locality","Vienna","Vienna","Austria","16.348388","48.198674","1","Vienna, Austria","531.52","326","16.348215","48.199264"
"15","Visit Kosice","2021","12","Vienna","Austria","23","24","Point","101748073","101748073","locality","Vienna","Vienna","Austria","16.348388","48.198674","1","Vienna, Austria","531.52","326","16.348215","48.199264"
"360","Visit Kosice","2021","05","Villach","Austria","1","1","Point","1175610441","1175610441","locality","Villach","Carinthia","Austria","13.843434","46.612607","1","Villach, Austria","832.59","485","13.843307","46.612595"
"362","Visit Kosice","2021","10","Villach","Austria","1","2","Point","1175610441","1175610441","locality","Villach","Carinthia","Austria","13.843434","46.612607","1","Villach, Austria","832.59","485","13.843307","46.612595"
"847","Visit Kosice","2021","08","Waidhofen an der Thaya","Austria","1","1","Point","101782267","101782267","locality","Waidhofen","Lower Austria","Austria","15.282227","48.812761","1","Waidhofen an der Thaya, Austria","646.11","408","15.282291","48.812587"
"523","Visit Kosice","2021","09","Weiz","Austria","1","1","Point","101787937","101787937","locality","Weiz","Styria","Austria","15.630499","47.213522","1","Weiz, Austria","619.64","390","15.630856","47.213726"
"550","Visit Kosice","2021","08","Wels","Austria","1","1","Point","101748067","101748067","locality","Wels","Upper Austria","Austria","14.020079","48.168789","1","Wels, Austria","733.92","429","14.020278","48.169004"
"312","Visit Kosice","2021","02","Wiener Neustadt","Austria","1","1","Point","1175610435","1175610435","locality","Wiener Neustadt","Lower Austria","Austria","16.196386","47.814585","1","Wiener Neustadt, Austria","570.78","333","16.194259","47.813908"
"569","Visit Kosice","2021","07","Wiener Neustadt","Austria","1","1","Point","1175610435","1175610435","locality","Wiener Neustadt","Lower Austria","Austria","16.196386","47.814585","1","Wiener Neustadt, Austria","570.78","333","16.194259","47.813908"
"295","Visit Kosice","2021","11","Wiener Neustadt","Austria","1","1","Point","1175610435","1175610435","locality","Wiener Neustadt","Lower Austria","Austria","16.196386","47.814585","1","Wiener Neustadt, Austria","570.78","333","16.194259","47.813908"
"538","Visit Kosice","2021","01","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"544","Visit Kosice","2021","01","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"545","Visit Kosice","2021","01","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"548","Visit Kosice","2021","01","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"589","Visit Kosice","2021","01","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"622","Visit Kosice","2021","01","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"620","Visit Kosice","2021","01","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"617","Visit Kosice","2021","01","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"797","Visit Kosice","2021","02","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"289","Visit Kosice","2021","02","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"745","Visit Kosice","2021","02","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"814","Visit Kosice","2021","02","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"632","Visit Kosice","2021","03","(not set)","Czechia","1","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"610","Visit Kosice","2021","03","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"154","Visit Kosice","2021","03","(not set)","Czechia","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"558","Visit Kosice","2021","03","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"608","Visit Kosice","2021","04","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"647","Visit Kosice","2021","04","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"645","Visit Kosice","2021","04","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"639","Visit Kosice","2021","04","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"607","Visit Kosice","2021","04","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"605","Visit Kosice","2021","04","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"604","Visit Kosice","2021","04","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"598","Visit Kosice","2021","04","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"567","Visit Kosice","2021","04","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"240","Visit Kosice","2021","04","(not set)","Czechia","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"653","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"667","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"751","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"163","Visit Kosice","2021","05","(not set)","Czechia","3","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"695","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"706","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"743","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"717","Visit Kosice","2021","05","(not set)","Czechia","1","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"730","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"735","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"713","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"707","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"651","Visit Kosice","2021","05","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"821","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"711","Visit Kosice","2021","06","(not set)","Czechia","1","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"724","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"750","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"775","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"783","Visit Kosice","2021","06","(not set)","Czechia","1","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"709","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"799","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"807","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"817","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"708","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"691","Visit Kosice","2021","06","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"246","Visit Kosice","2021","06","(not set)","Czechia","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"328","Visit Kosice","2021","06","(not set)","Czechia","2","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"358","Visit Kosice","2021","06","(not set)","Czechia","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1141","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"345","Visit Kosice","2021","07","(not set)","Czechia","3","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"283","Visit Kosice","2021","07","(not set)","Czechia","3","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1118","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1076","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1096","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1255","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1247","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1246","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1244","Visit Kosice","2021","07","(not set)","Czechia","1","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1241","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1225","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1218","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1189","Visit Kosice","2021","07","(not set)","Czechia","1","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1175","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1171","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1167","Visit Kosice","2021","07","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538","Visit Kosice","2021","07","(not set)","Czechia","2","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"523","Visit Kosice","2021","07","(not set)","Czechia","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"515","Visit Kosice","2021","07","(not set)","Czechia","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"1050","Visit Kosice","2021","08","(not set)","Czechia","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"341","Visit Kosice","2021","08","(not set)","Czechia","3","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
