"page_name","page_id","id_var_native","name_var_native","year_native","month_native","origin_city","origin_region","origin_country","val","value_source","ors_type","ors_id","osm_id","osm_layer","city_name_ors","region_name_ors","country_name_ors","lon","lat","geometry_confidence","adr","distance_km","duration_min","from_lon_matrix","from_lat_matrix"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","12","Plesivec",NULL,"Slovakia","35","Facebook Graph API","Point","101782895","101782895","locality","Plešivec","Kosice","Slovakia","20.403432","48.546896","1","Plesivec, Slovakia","85.72","87","20.404113","48.546646"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Podbiel",NULL,"Slovakia","2","Facebook Graph API","Point","101780553","101780553","locality","Podbiel","Zilina","Slovakia","19.485602","49.308518","1","Podbiel, Slovakia","212.72","159","19.485345","49.308456"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Podbiel",NULL,"Slovakia","1","Facebook Graph API","Point","101780553","101780553","locality","Podbiel","Zilina","Slovakia","19.485602","49.308518","1","Podbiel, Slovakia","212.72","159","19.485345","49.308456"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Podbiel",NULL,"Slovakia","1","Facebook Graph API","Point","101780553","101780553","locality","Podbiel","Zilina","Slovakia","19.485602","49.308518","1","Podbiel, Slovakia","212.72","159","19.485345","49.308456"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Podbrezová",NULL,"Slovakia","1","Facebook Graph API","Point","101781735","101781735","locality","Trenčianske Stankovce","Trenciansky kraj","Slovakia","17.985307","48.839793","1","Podbrezová, Slovakia","335.65","237","17.985246","48.839777"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Podbrezová",NULL,"Slovakia","2","Facebook Graph API","Point","101781735","101781735","locality","Trenčianske Stankovce","Trenciansky kraj","Slovakia","17.985307","48.839793","1","Podbrezová, Slovakia","335.65","237","17.985246","48.839777"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Podhájska",NULL,"Slovakia","1","Facebook Graph API","Point","101786353","101786353","locality","Podhájska","Nitriansky kraj","Slovakia","18.337413","48.104272","1","Podhájska, Slovakia","355.42","258","18.337005","48.104303"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Podhorany",NULL,"Slovakia","1","Facebook Graph API","Point","1293486627","1293486627","locality","Podhorany","Presov","Slovakia","21.35525","49.08373","1","Podhorany, Slovakia","49.47","49","21.35588","49.083817"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Podhorany",NULL,"Slovakia","1","Facebook Graph API","Point","1293486627","1293486627","locality","Podhorany","Presov","Slovakia","21.35525","49.08373","1","Podhorany, Slovakia","49.47","49","21.35588","49.083817"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","1","Podolínec",NULL,"Slovakia","18","Facebook Graph API","Point","101780587","101780587","locality","Podolínec","Presov","Slovakia","20.531723","49.25727","1","Podolínec, Slovakia","129.61","100","20.531859","49.257244"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Podolínec",NULL,"Slovakia","1","Facebook Graph API","Point","101780587","101780587","locality","Podolínec","Presov","Slovakia","20.531723","49.25727","1","Podolínec, Slovakia","129.61","100","20.531859","49.257244"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Podolínec",NULL,"Slovakia","1","Facebook Graph API","Point","101780587","101780587","locality","Podolínec","Presov","Slovakia","20.531723","49.25727","1","Podolínec, Slovakia","129.61","100","20.531859","49.257244"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Pohorelá",NULL,"Slovakia","1","Facebook Graph API","Point","101843851","101843851","locality","Pohorelá","Banska Bystrica","Slovakia","20.015205","48.861129","1","Pohorelá, Slovakia","149.95","124","20.015803","48.861048"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Pohronská Polhora",NULL,"Slovakia","1","Facebook Graph API","Point","101832703","101832703","locality","Pohronská Polhora","Banska Bystrica","Slovakia","19.799925","48.7569","1","Pohronská Polhora, Slovakia","203.36","149","19.799899","48.756868"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Pohronská Polhora",NULL,"Slovakia","1","Facebook Graph API","Point","101832703","101832703","locality","Pohronská Polhora","Banska Bystrica","Slovakia","19.799925","48.7569","1","Pohronská Polhora, Slovakia","203.36","149","19.799899","48.756868"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Pohronská Polhora",NULL,"Slovakia","3","Facebook Graph API","Point","101832703","101832703","locality","Pohronská Polhora","Banska Bystrica","Slovakia","19.799925","48.7569","1","Pohronská Polhora, Slovakia","203.36","149","19.799899","48.756868"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Pohronská Polhora",NULL,"Slovakia","1","Facebook Graph API","Point","101832703","101832703","locality","Pohronská Polhora","Banska Bystrica","Slovakia","19.799925","48.7569","1","Pohronská Polhora, Slovakia","203.36","149","19.799899","48.756868"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Polomka",NULL,"Slovakia","1","Facebook Graph API","Point","101781741","101781741","locality","Polomka","Banska Bystrica","Slovakia","19.854384","48.852085","1","Polomka, Slovakia","161.12","138","19.854611","48.852126"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Poltár",NULL,"Slovakia","21","Facebook Graph API","Point","101782797","101782797","locality","Poltár","Banska Bystrica","Slovakia","19.794627","48.428384","1","Poltár, Slovakia","152.22","154","19.794654","48.428382"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Poltár",NULL,"Slovakia","3","Facebook Graph API","Point","101782797","101782797","locality","Poltár","Banska Bystrica","Slovakia","19.794627","48.428384","1","Poltár, Slovakia","152.22","154","19.794654","48.428382"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Poltár",NULL,"Slovakia","2","Facebook Graph API","Point","101782797","101782797","locality","Poltár","Banska Bystrica","Slovakia","19.794627","48.428384","1","Poltár, Slovakia","152.22","154","19.794654","48.428382"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Poltár",NULL,"Slovakia","3","Facebook Graph API","Point","101782797","101782797","locality","Poltár","Banska Bystrica","Slovakia","19.794627","48.428384","1","Poltár, Slovakia","152.22","154","19.794654","48.428382"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Poltár",NULL,"Slovakia","1","Facebook Graph API","Point","101782797","101782797","locality","Poltár","Banska Bystrica","Slovakia","19.794627","48.428384","1","Poltár, Slovakia","152.22","154","19.794654","48.428382"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","1","Poprad",NULL,"Slovakia","5609","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Poprad",NULL,"Slovakia","74","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Poprad",NULL,"Slovakia","33","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","2","Poprad",NULL,"Slovakia","3308","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","3","Poprad",NULL,"Slovakia","3354","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Poprad",NULL,"Slovakia","115","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","4","Poprad",NULL,"Slovakia","5354","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Poprad",NULL,"Slovakia","103","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Poprad",NULL,"Slovakia","2353","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","5","Poprad",NULL,"Slovakia","2353","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","6","Poprad",NULL,"Slovakia","17598","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","6","Poprad",NULL,"Slovakia","17598","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","7","Poprad",NULL,"Slovakia","28543","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","7","Poprad",NULL,"Slovakia","28543","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","8","Poprad",NULL,"Slovakia","20175","Facebook Graph API","Point","101752069","101752069","locality","Poprad","Presov","Slovakia","20.301342","49.058423","1","Poprad, Slovakia","111.17","74","20.301331","49.058422"
